rating;name;release_date;comment;like;platform
8.2;Civ II: Fantastic Worlds Review;20 yrs ago;0;1;PC
6.7;Civilization: Call to Power Review;20 yrs ago;0;1;PC
4.2;Chronicles of the Sword Review;20 yrs ago;1;5;PC
8;Chron X Review;20 yrs ago;0;0;PC
8.1;Chessmaster 7000 Review;20 yrs ago;0;2;PC
8.6;Chessmaster 6000 Review;20 yrs ago;0;11;PC
9.4;Chessmaster 5000 Review;20 yrs ago;1;5;PC
9.2;Chaos Overlords Review;20 yrs ago;0;5;PC
6.9;Centipede Review;20 yrs ago;0;0;PC
8.2;Close Combat: Battle of the Bulge Review;20 yrs ago;0;0;PC
9.2;Close Combat III: The Russian Front Review;20 yrs ago;1;6;PC
6.4;Cavewars Review;20 yrs ago;0;0;PC
8.5;CART Precision Racing Review;20 yrs ago;0;4;PC
7.1;Carnivores Review;20 yrs ago;0;2;PC
7.8;Carmageddon II: Carpocalypse Now Review;20 yrs ago;0;2;PC
6.9;Capitalism Review;20 yrs ago;0;0;PC
6.6;Commandos: Beyond the Call of Duty Review;20 yrs ago;0;6;PC
6.1;Callahan's Crosstime Saloon Review;20 yrs ago;0;0;PC
6.1;Byzantine: The Betrayal Review;20 yrs ago;0;6;PC
6.7;The Journeyman Project 2: Buried in Time Review;20 yrs ago;0;0;PC
4.3;Beavis and Butt-head: Bunghole in One Review;20 yrs ago;0;0;PC
7.1;Battleground 7: Bull Run Review;20 yrs ago;0;0;PC
6.3;Boarder Zone Review;20 yrs ago;0;1;PC
6;Bug! Review;20 yrs ago;0;0;PC
4.5;Buccaneer Review;20 yrs ago;0;0;PC
7.4;Brunswick Circuit Pro Bowling Review;20 yrs ago;0;1;PC
7.5;Big Red Racing Review;20 yrs ago;0;5;PC
7.9;Broken Sword: The Smoking Mirror Review;20 yrs ago;0;0;PC
5.6;Bridge Deluxe II with Omar Sharif Review;20 yrs ago;0;0;PC
5.1;Braveheart Review;20 yrs ago;0;6;PC
3.5;Brain Dead 13 Review;20 yrs ago;0;4;PC
5;Boss Rally Review;20 yrs ago;0;0;PC
7.8;Boggle CD-ROM Review;20 yrs ago;0;0;PC
7.6;Blood Omen: Legacy of Kain Review;20 yrs ago;0;7;PC
4.8;NFL Blitz 2000 Review;20 yrs ago;0;2;PC
3.9;Blaze & Blade - Eternal Quest Review;20 yrs ago;0;0;PC
6;Blade Runner Review;20 yrs ago;1;6;PC
5.9;Black Dahlia Review;20 yrs ago;0;1;PC
5.5;The Blackstone Chronicles Review;20 yrs ago;0;1;PC
7.7;Birthright: The Gorgon's Alliance Review;20 yrs ago;0;6;PC
8.7;Pro Pinball: Big Race USA Review;20 yrs ago;0;3;PC
6;Frank Thomas Big Hurt Baseball Review;20 yrs ago;0;0;PC
6.6;Bedlam Review;20 yrs ago;0;0;PC
5.4;Beavis and Butt-head Do U. Review;20 yrs ago;0;2;PC
7.8;Beavis and Butt-head in Virtual Stupidity Review;20 yrs ago;1;1;PC
3.8;Beatdown Review;20 yrs ago;0;7;PC
8.3;The Beast Within: A Gabriel Knight Mystery Review;20 yrs ago;0;3;PC
5.5;Baseball Edition 2000 Review;20 yrs ago;0;0;PC
6.7;Battlespire Review;20 yrs ago;0;4;PC
6;BattleSport Review;20 yrs ago;0;0;PC
7.5;Great Battles of Hannibal Review;20 yrs ago;0;1;PC
7.7;Battle of Britain Review;20 yrs ago;0;0;PC
4.7;Batman Forever: The Arcade Game Review;20 yrs ago;0;2;PC
8.5;Baseball Mogul Review;20 yrs ago;0;4;PC
6;Barrage Review;20 yrs ago;0;0;PC
7.5;Balls of Steel Review;20 yrs ago;0;2;PC
6.5;Baldies Review;20 yrs ago;0;3;PC
5.6;Back to Baghdad Review;20 yrs ago;0;1;PC
8.1;Bad Day on the Midway Review;20 yrs ago;0;2;PC
5.6;Azrael's Tear Review;20 yrs ago;0;3;PC
2.6;AYSO Soccer '97 Review;20 yrs ago;0;1;PC
8.2;Axis & Allies Review;20 yrs ago;0;0;PC
7.8;Chronomaster Review;20 yrs ago;0;2;PC
4.4;Bubble Bobble Review;20 yrs ago;0;0;PC
6.7;D Review;20 yrs ago;1;4;PC
6.9;Beetle Buggin' Review;20 yrs ago;0;6;PC
8.5;Battleground 3: Waterloo Review;20 yrs ago;0;0;PC
7.2;Battleground: Gettysburg Review;20 yrs ago;0;1;PC
5.1;Armored Fist 2 - M1A2 Abrams Review;20 yrs ago;0;1;PC
5.6;Armored Fist 3 Review;20 yrs ago;0;3;PC
7;Armor Command Review;20 yrs ago;0;0;PC
6;Armed & Delirious Review;20 yrs ago;0;0;PC
2.2;Armored Moon: The Next Eden Review;20 yrs ago;0;1;PC
6.3;Ark of Time Review;20 yrs ago;0;1;PC
5.8;Ares Rising Review;20 yrs ago;0;1;PC
3.3;Area 51 Review;20 yrs ago;0;0;PC
6.8;The Ardennes Offensive Review;20 yrs ago;0;5;PC
5.2;Apollo 18 Review;20 yrs ago;0;0;PC
9.1;Apache Review;20 yrs ago;0;5;PC
8.7;Battleground 5: Antietam Review;20 yrs ago;0;0;PC
7.3;Andretti Racing Review;20 yrs ago;0;0;PC
3.9;Amok Review;20 yrs ago;0;0;PC
7.9;American Civil War Review;20 yrs ago;0;0;PC
7.4;Amber: Journeys Beyond Review;20 yrs ago;0;2;PC
7.4;AMA Superbike Review;20 yrs ago;0;0;PC
7;Alone in the Dark Trilogy Review;20 yrs ago;0;2;PC
7.1;Allied General Review;20 yrs ago;0;9;PC
8.4;X-Wing Alliance Review;20 yrs ago;0;3;PC
4;Alien Trilogy Review;20 yrs ago;0;6;PC
7.2;Aliens Online Review;20 yrs ago;0;0;PC
8.3;Sid Meier's Alien Crossfire Review;20 yrs ago;0;0;PC
6.2;Great Battles of Alexander Review;20 yrs ago;0;0;PC
7.4;Air Warrior II Review;20 yrs ago;0;0;PC
7.3;Air Warrior III Review;20 yrs ago;0;4;PC
4;Air Power: Battle in the Skies Review;20 yrs ago;0;1;PC
4.2;AHx-1 Review;20 yrs ago;0;0;PC
8.1;Apache Havoc Review;20 yrs ago;0;4;PC
4.4;Agile Warrior F-IIIX Review;20 yrs ago;0;0;PC
7;Age of Sail Review;20 yrs ago;0;4;PC
7.7;Age of Rifles Review;20 yrs ago;0;1;PC
7.6;Afterlife Review;20 yrs ago;0;8;PC
5.5;After Dark Games Review;20 yrs ago;0;4;PC
4.9;Admiral Sea Battles Review;20 yrs ago;0;0;PC
8;Addiction Pinball Review;20 yrs ago;0;1;PC
7.8;Achtung Spitfire! Review;20 yrs ago;0;4;PC
6.6;Ace Ventura Review;20 yrs ago;0;5;PC
6.9;Absolute Zero Review;20 yrs ago;0;0;PC
6.5;Abomination Review;20 yrs ago;0;0;PC
8;Oddworld: Abe's Exoddus Review;20 yrs ago;0;1;PC
5.9;ABC Monday Night Football '98 Review;20 yrs ago;0;0;PC
5.3;Aaron vs. Ruth Review;20 yrs ago;0;0;PC
6.5;A-10 Cuba! Review;20 yrs ago;0;0;PC
6.9;Ultimate 8 Ball Review;20 yrs ago;0;5;PC
4.1;7th Legion Review;20 yrs ago;0;1;PC
8.8;688 (I) Hunter/Killer Review;20 yrs ago;0;10;PC
7.4;3D Lemmings Review;20 yrs ago;2;0;PC
6.8;12 O'Clock High: Bombing the Reich Review;20 yrs ago;0;3;PC
8.8;101 Airborne: The Airborne Invasion of Normandy Review;20 yrs ago;0;3;PC
7.8;NCAA Football 2000 Review;20 yrs ago;0;0;PS
8.7;MLB 2001 Review;20 yrs ago;0;1;PS
6.7;Ballistic Review;20 yrs ago;0;0;PS
8.6;Ballblazer Champions Review;20 yrs ago;0;0;PS
7.2;Backstreet Billiards Review;20 yrs ago;0;1;PS
4.4;Auto Destruct Review;20 yrs ago;0;7;PS
2.9;High Heat Baseball 2000 Review;20 yrs ago;0;1;PS
5.4;Sammy Sosa High Heat Baseball 2001 Review;20 yrs ago;0;0;PS
7.6;Hercules Action Game Review;20 yrs ago;0;14;PS
7.8;Herc's Adventures Review;20 yrs ago;0;3;PS
7.6;Hello Kitty Cube Frenzy Review;20 yrs ago;0;1;PS
5.4;HardBall 99 Review;20 yrs ago;0;0;PS
5.1;Gundam: the Battle Master (Import) Review;20 yrs ago;0;0;PS
8.1;Point Blank 2 Review;20 yrs ago;0;4;PS
7.9;Guilty Gear Review;20 yrs ago;0;2;PS
5.9;Grand Theft Auto: London 1969 Review;20 yrs ago;0;2;PS
6.5;Grand Slam 97 Review;20 yrs ago;0;0;PS
7;Car & Driver Presents: Grand Tour Racing '98 Review;20 yrs ago;0;1;PS
7.6;Grid Runner Review;20 yrs ago;0;0;PS
7.9;Gradius Gaiden (Import) Review;20 yrs ago;0;2;PS
6.2;G Police Review;20 yrs ago;0;0;PS
5.8;G Police: Weapons of Justice Review;20 yrs ago;0;0;PS
3.9;Gauntlet Legends Review;20 yrs ago;0;1;PS
8.6;NFL GameDay 99 Review;20 yrs ago;0;0;PS
7.8;NFL GameDay 98 Review;20 yrs ago;0;3;PS
6.5;All-Star 1997 Featuring Frank Thomas Review;20 yrs ago;0;0;PS
6.8;Front Mission Alternative (Import) Review;20 yrs ago;0;0;PS
8.6;Front Mission Second (Import) Review;20 yrs ago;0;1;PS
6;Freestyle Boardin' '99 Review;20 yrs ago;0;0;PS
7.3;Fox Sports Soccer 99 Review;20 yrs ago;0;1;PS
7.6;NBA Basketball 2000 Review;20 yrs ago;0;0;PS
2.7;Fox Hunt Review;20 yrs ago;0;3;PS
1.4;Fox Sports Golf '99 Review;20 yrs ago;1;3;PS
6.4;Forsaken Review;20 yrs ago;0;0;PS
7.9;Formula 1 Championship Edition Review;20 yrs ago;0;0;PS
7.7;Formula 1 99 Review;20 yrs ago;0;0;PS
6.5;Fisherman's Bait Review;20 yrs ago;0;0;PS
8;Fire Prowrestling G (Import) Review;20 yrs ago;0;0;PS
6.3;NCAA Final Four 99 Review;20 yrs ago;0;0;PS
6.4;Fighter Maker Review;20 yrs ago;0;0;PS
6;Fighters' Impact (Import) Review;20 yrs ago;0;1;PS
6.2;Felony 11-79 Review;20 yrs ago;0;0;PS
8.5;Fear Effect Review;20 yrs ago;0;4;PS
6.1;Fatal Fury: Wild Ambition Review;20 yrs ago;0;3;PS
4.3;Fantastic Four Review;20 yrs ago;0;0;PS
6.4;NHL FaceOff 2000 Review;20 yrs ago;0;0;PS
4.4;F1 World Grand Prix Review;20 yrs ago;0;0;PS
4.5;Excalibur 2555 A.D. Review;20 yrs ago;0;2;PS
7.6;Evil Zone Review;20 yrs ago;0;6;PS
5.9;Epidemic Review;20 yrs ago;0;0;PS
4.2;Eliminator Review;20 yrs ago;0;0;PS
7.9;Einhander Review;20 yrs ago;1;7;PS
4.1;Eggs of Steel Review;20 yrs ago;0;3;PS
7.2;Dynasty Warriors Review;20 yrs ago;0;1;PS
4.8;Duke Nukem: Total Meltdown Review;20 yrs ago;0;3;PS
6.5;Dare Devil Derby 3D Review;20 yrs ago;0;0;PS
5.6;Dragonseeds Review;20 yrs ago;0;0;PS
7;Disruptor Review;20 yrs ago;1;0;PS
7.7;Walt Disney World: Magical Racing Quest Review;20 yrs ago;0;1;PS
9.4;Die Hard Trilogy Review;20 yrs ago;2;2;PS
6.3;Die Hard Trilogy 2 Review;20 yrs ago;0;1;PS
6.9;Devil Dice Review;20 yrs ago;0;0;PS
7;Destruction Derby 2 Review;20 yrs ago;0;5;PS
7;Destrega Review;20 yrs ago;0;0;PS
5.4;Descent Maximum Review;20 yrs ago;0;5;PS
6.4;Demolition Racer Review;20 yrs ago;0;0;PS
3.7;Deathtrap Dungeon Review;20 yrs ago;0;0;PS
6.9;Dead in the Water Review;20 yrs ago;0;0;PS
7.3;Dead or Alive Review;20 yrs ago;0;2;PS
3.3;Dragon Ball Final Bout Review;20 yrs ago;0;9;PS
6.6;Darklight Conflict Review;20 yrs ago;0;1;PS
8.4;Dance Dance Revolution (Import) Review;20 yrs ago;0;0;PS
3.8;Crypt Killer Review;20 yrs ago;0;1;PS
7.1;Crusader: No Remorse Review;20 yrs ago;1;2;PS
3.9;Crow: City of Angels Review;20 yrs ago;0;0;PS
7.5;Critical Depth Review;20 yrs ago;0;2;PS
6.9;Critical Blow (Import) Review;20 yrs ago;0;6;PS
7.4;Cool Boarders Review;20 yrs ago;0;0;PS
6;Contra: Legacy of War Review;20 yrs ago;0;0;PS
6.6;Contender Review;20 yrs ago;0;0;PS
8.2;Command & Conquer Review;20 yrs ago;1;1;PS
7.6;Colony Wars: Vengeance Review;20 yrs ago;0;1;PS
7.2;Colony Wars Review;20 yrs ago;0;2;PS
7.6;Command & Conquer: Red Alert Review;20 yrs ago;0;0;PS
3.8;City of Lost Children, The Review;20 yrs ago;0;4;PS
4.8;Choro Q2 (Import) Review;20 yrs ago;0;0;PS
6.1;Chocobo's Dungeon 2 Review;20 yrs ago;0;1;PS
6.9;Chessmaster II Review;20 yrs ago;0;0;PS
6.1;Championship Bass Review;20 yrs ago;0;0;PS
5.3;Centipede Review;20 yrs ago;0;0;PS
3.6;C: The Contra Adventure Review;20 yrs ago;0;4;PS
3.8;Castrol Honda Superbike Review;20 yrs ago;0;0;PS
6;Carnage Heart Review;20 yrs ago;0;0;PS
4.2;Caesars Palace Review;20 yrs ago;0;0;PS
5.7;Bust-A-Move 2 Arcade Edition Review;20 yrs ago;0;0;PS
7.8;Buster Bros. Collection Review;20 yrs ago;0;0;PS
6.1;Bust-A-Move '99 Review;20 yrs ago;0;1;PS
7.6;Bust A Groove Review;20 yrs ago;0;0;PS
7.4;Brunswick Circuit Pro Bowling Review;20 yrs ago;0;1;PS
6.9;Broken Helix Review;20 yrs ago;0;2;PS
6;Burning Road Review;20 yrs ago;0;0;PS
6;Brigandine Review;20 yrs ago;0;0;PS
5;Bravo Air Race Review;20 yrs ago;0;0;PS
5;Bottom of the 9th 99 Review;20 yrs ago;0;0;PS
1.9;Boombots Review;20 yrs ago;0;2;PS
5.7;Bomberman Fantasy Race Review;20 yrs ago;0;1;PS
5.2;Bomberman World Review;20 yrs ago;0;0;PS
5.8;Bomberman Wars (Import) Review;20 yrs ago;0;1;PS
8.5;NFL Blitz 2000 Review;20 yrs ago;0;0;PS
5.5;Bloody Bride (Import) Review;20 yrs ago;0;0;PS
6.6;Blazing Dragons Review;20 yrs ago;0;2;PS
6;Blast Chamber Review;20 yrs ago;0;0;PS
7.6;Black Dawn Review;20 yrs ago;0;0;PS
5.7;Bio F.R.E.A.K.S. Review;20 yrs ago;0;0;PS
6.3;Frank Thomas Big Hurt Baseball Review;20 yrs ago;0;1;PS
5.5;Beyond the Beyond Review;20 yrs ago;0;0;PS
7.7;BRAHMA Force: The Assault on Beltlogger 9 Review;20 yrs ago;0;1;PS
3.9;Beat Planet Music (Import) Review;20 yrs ago;0;0;PS
5;Beast Wars Review;20 yrs ago;0;0;PS
6;Battlestations Review;20 yrs ago;0;0;PS
5.5;BattleTanx: Global Assault Review;20 yrs ago;0;1;PS
5.7;Batman & Robin Review;20 yrs ago;0;5;PS
5.4;Batman Forever: The Arcade Game Review;20 yrs ago;0;1;PS
5;Bass Rise Review;20 yrs ago;0;0;PS
4.9;Baseball 2000 Review;20 yrs ago;0;0;PS
3.3;Hexen Review;20 yrs ago;0;0;PS
1.7;Guntu Western Front June, 1944 (Import) Review;20 yrs ago;0;1;PS
8;GUNNM Martian Memory (Import) Review;20 yrs ago;0;6;PS
4.8;Glover Review;20 yrs ago;0;0;PS
6.7;Gex 3: Deep Cover Gecko Review;20 yrs ago;0;0;PS
6;Gex: Enter the Gecko Review;20 yrs ago;0;4;PS
8.4;FIFA 99 Review;20 yrs ago;0;0;PS
7.1;FIFA Soccer 97 Review;20 yrs ago;0;1;PS
3.6;Fighting Force 2 Review;20 yrs ago;0;9;PS
7.6;Formula 1 Review;20 yrs ago;0;2;PS
4.2;ECW Hardcore Revolution Review;20 yrs ago;0;0;PS
5.3;Dune 2000 Review;20 yrs ago;0;2;PS
4.9;Dukes of Hazzard: Racing for Home Review;20 yrs ago;0;1;PS
7.1;Championship Motocross Featuring Ricky Carmichael Review;20 yrs ago;0;0;PS
3.9;Clock Tower II: The Struggle Within Review;20 yrs ago;0;5;PS
5.8;Croc: The Legend of Gobbos Review;20 yrs ago;0;3;PS
5.4;Croc 2 Review;20 yrs ago;0;0;PS
7.3;Cool Boarders 4  Review;20 yrs ago;0;1;PS
7.9;Civilization II Review;20 yrs ago;0;4;PS
4.4;Chocobo Racing Review;20 yrs ago;0;2;PS
4.9;Cool Boarders 3 Review;20 yrs ago;0;0;PS
7.2;Blast Radius Review;20 yrs ago;0;0;PS
4.2;Blasto Review;20 yrs ago;0;5;PS
5.6;Big Air Review;20 yrs ago;0;0;PS
7.9;Bust-A-Move 4 Review;20 yrs ago;0;0;PS
7.1;Asuka 120% Excellent: Burning Festival (Import) Review;20 yrs ago;0;7;PS
7;Asteroids Review;20 yrs ago;0;0;PS
4.2;Assault: Retribution Review;20 yrs ago;0;0;PS
7.4;Arcade Party Pak Review;20 yrs ago;0;0;PS
6.9;Arcade's Greatest Hits: The Atari Collection 1 Review;20 yrs ago;0;1;PS
5.8;Adidas Power Soccer 98 Review;20 yrs ago;0;0;PS
6.6;Andretti Racing Review;20 yrs ago;0;0;PS
4.9;All Japan Woman Pro Wrestling (Import) Review;20 yrs ago;0;0;PS
6.3;Allied General Review;20 yrs ago;0;5;PS
7.5;Army Men: Air Attack Review;20 yrs ago;0;2;PS
6.6;Midway Presents Arcade's Greatest Hits - The Midway Collection 2 Review;20 yrs ago;0;0;PS
4.3;Midway Presents Arcade's Greatest Hits: The Atari Collection 2 Review;20 yrs ago;0;0;PS
5.5;Activision Classics Review;20 yrs ago;0;0;PS
7.5;Ace Combat 2 Review;20 yrs ago;0;4;PS
2.4;Fifth Element, The Review;20 yrs ago;0;6;PS
2.7;3Xtreme Review;20 yrs ago;0;4;PS
7.6;3D Baseball Review;20 yrs ago;0;1;PS
7.6;2 Xtreme Review;20 yrs ago;0;2;PS
7.6;Thousand Arms Review;20 yrs ago;0;8;PS
7;Stepping Selection (Import) Review;20 yrs ago;0;0;PS2
6;I.Q. Remix+: Intelligent Qube (Import) Review;20 yrs ago;0;0;PS2
7.7;DrumMania (Import) Review;20 yrs ago;0;1;PS2
6.9;Samurai Shodown 2 Review;20 yrs ago;0;1;NGPC
4.5;Neo Geo Cup '98 Plus Color Review;20 yrs ago;0;0;NGPC
8;Metal Slug: First Mission Review;20 yrs ago;0;0;NGPC
7.6;Last Blade, The Review;20 yrs ago;0;0;NGPC
6;Gals Fighters Review;20 yrs ago;0;0;NGPC
7.2;Baseball Stars Color Review;20 yrs ago;0;0;NGPC
8.6;World Cup 98 Review;20 yrs ago;0;2;N64
5.2;Wonder Project J2 (Import) Review;20 yrs ago;0;1;N64
6.7;Iggy's Reckin' Balls Review;20 yrs ago;0;1;N64
6.9;WipeOut 64 Review;20 yrs ago;0;3;N64
5.7;WCW vs. NWO: World Tour Review;20 yrs ago;1;2;N64
6.1;War Gods Review;20 yrs ago;0;0;N64
6.6;Waialae Country Club: True Golf Classics Review;20 yrs ago;0;2;N64
5.8;Virtual Pool 64 Review;20 yrs ago;0;1;N64
6.1;Virtual Chess 64 Review;20 yrs ago;0;2;N64
5.8;Turok: Rage Wars Review;20 yrs ago;0;0;N64
6.2;Top Gear Rally Review;20 yrs ago;0;0;N64
9.1;Tony Hawk's Pro Skater Review;20 yrs ago;0;1;N64
3.8;CyberTiger Review;20 yrs ago;0;0;N64
7.3;Top Gear OverDrive Review;20 yrs ago;0;3;N64
9.5;Tetrisphere Review;20 yrs ago;0;5;N64
6.2;Supercross 2000 Review;20 yrs ago;0;0;N64
3.9;Sumo Battle (Import) Review;20 yrs ago;0;0;N64
8.3;Star Fox 64 Review;20 yrs ago;1;15;N64
7.6;Rocket: Robot on Wheels Review;20 yrs ago;0;1;N64
2.6;South Park Rally Review;20 yrs ago;0;1;N64
3.3;Space Invaders Review;20 yrs ago;0;2;N64
5.6;Starshot Review;20 yrs ago;0;1;N64
5.4;Aero Fighters Assault Review;20 yrs ago;0;2;N64
7.1;Space Station Silicon Valley Review;20 yrs ago;0;1;N64
7.1;Star Wars: Shadows of the Empire Review;20 yrs ago;0;2;N64
6.9;Shadow Man Review;20 yrs ago;0;2;N64
4.6;Shadowgate 64: Trial of the Four Towers Review;20 yrs ago;0;4;N64
7.1;San Francisco Rush Review;20 yrs ago;0;3;N64
5.9;Robotron 64 Review;20 yrs ago;0;3;N64
4.8;Roadsters Trophy Review;20 yrs ago;0;0;N64
7.9;Road Rash 64 Review;20 yrs ago;0;3;N64
8.4;Ridge Racer 64 Review;20 yrs ago;0;6;N64
9.3;Rayman 2: The Great Escape Review;20 yrs ago;0;3;N64
5;Rampage World Tour Review;20 yrs ago;0;0;N64
7.1;Rainbow Six Review;20 yrs ago;0;0;N64
5.4;Quest 64 Review;20 yrs ago;0;15;N64
6.8;Powerful Pro Baseball 4 (Import) Review;20 yrs ago;0;0;N64
8.4;Star Wars: Episode I Racer Review;20 yrs ago;0;0;N64
8.9;Pilotwings 64 Review;20 yrs ago;0;1;N64
5.4;Paper Boy 64 Review;20 yrs ago;0;1;N64
5;Olympic Hockey 98 Review;20 yrs ago;0;1;N64
4.5;Off Road Challenge Review;20 yrs ago;0;0;N64
6.8;Nuclear Strike Review;20 yrs ago;0;1;N64
7.8;NHL Breakaway 98 Review;20 yrs ago;0;0;N64
5.4;NFL Quarterback Club 98 Review;20 yrs ago;0;0;N64
9.1;NFL Blitz Review;20 yrs ago;0;0;N64
7.9;The New Tetris Review;20 yrs ago;0;0;N64
5.5;NBA In The Zone '99 Review;20 yrs ago;0;0;N64
6.8;NBA Showtime: NBA on NBC Review;20 yrs ago;0;0;N64
7.4;NBA Live 2000 Review;20 yrs ago;0;0;N64
7.1;NBA Jam 99 Review;20 yrs ago;0;3;N64
5.6;NBA Jam 2000 Review;20 yrs ago;0;1;N64
3.6;NBA In The Zone '98 Review;20 yrs ago;0;0;N64
5.2;NBA Hangtime Review;20 yrs ago;0;0;N64
5.9;Kobe Bryant in NBA Courtside Review;20 yrs ago;0;0;N64
6.9;NASCAR 99 Review;20 yrs ago;0;0;N64
7.4;NASCAR 2000 Review;20 yrs ago;0;0;N64
7.4;Namco Museum 64 Review;20 yrs ago;0;3;N64
3.5;Nagano Winter Olympics '98 Review;20 yrs ago;0;0;N64
6.7;Mystical Ninja starring Goemon Review;20 yrs ago;0;2;N64
4.5;WCW Nitro Review;20 yrs ago;0;0;N64
7.3;Monaco Grand Prix Review;20 yrs ago;0;0;N64
4.9;Mortal Kombat Mythologies: Sub-Zero Review;20 yrs ago;0;3;N64
6.7;Mischief Makers Review;20 yrs ago;0;1;N64
6.6;Mission: Impossible Review;20 yrs ago;0;3;N64
7.8;Mario Party 2 Review;20 yrs ago;1;0;N64
5.9;Magical Tetris Challenge Review;20 yrs ago;0;0;N64
8.6;Madden Football 64 Review;20 yrs ago;0;0;N64
9.4;Madden NFL 2000 Review;20 yrs ago;0;2;N64
5.4;Mace: The Dark Age Review;20 yrs ago;0;0;N64
4.6;Lego Racers Review;20 yrs ago;0;2;N64
4.9;Knife Edge Review;20 yrs ago;0;0;N64
4.6;Army Men 3D Review;20 yrs ago;0;1;PS
6.2;Akuji the Heartless Review;20 yrs ago;0;10;PS
6.3;Armored Core: Master of Arena Review;20 yrs ago;0;0;PS
6.2;Ace Combat 3: Electrosphere Review;20 yrs ago;0;4;PS
5.6;Hydro Thunder Review;20 yrs ago;0;1;N64
7.3;Harvest Moon 64 Review;20 yrs ago;0;3;N64
7.2;Neo Turf Masters Review;20 yrs ago;0;1;NGPC
6;Pocket Tennis Color Review;20 yrs ago;0;0;NGPC
7.3;Puzzle Link Review;20 yrs ago;0;0;NGP
8.7;Puyo Pop Review;20 yrs ago;0;0;NGPC
4.9;Pac-Man Review;20 yrs ago;0;2;NGPC
3.1;Neo Mystery Bonus Review;20 yrs ago;0;0;NGPC
5.3;Neo 21 Review;20 yrs ago;0;0;NGPC
4.7;Neo Dragon's Wild Review;20 yrs ago;0;0;NGPC
3.1;Neo Cherry Master Color Review;20 yrs ago;0;0;NGPC
8.2;King of Fighters R-2 Review;20 yrs ago;0;0;NGPC
7;Fatal Fury: First Contact Review;20 yrs ago;0;0;NGPC
5.9;Crush Roller Review;20 yrs ago;0;0;NGPC
8.5;Bio Motor Unitron Review;20 yrs ago;0;0;NGPC
6.6;Bust a Move Pocket Review;20 yrs ago;0;0;NGPC
2.8;Xena: Warrior Princess - The Talisman of Fate Review;20 yrs ago;0;2;N64
8.7;WWF War Zone Review;20 yrs ago;0;0;N64
8.8;Wetrix Review;20 yrs ago;0;2;N64
4.8;V-Rally Edition '99 Review;20 yrs ago;0;1;N64
8.1;Turok: Dinosaur Hunter Review;20 yrs ago;0;10;N64
7;Snowboard Kids 2 Review;20 yrs ago;0;0;N64
5.7;S.C.A.R.S. Review;20 yrs ago;0;0;N64
4.2;Rampage 2: Universal Tour Review;20 yrs ago;0;0;N64
6.7;Ready 2 Rumble Boxing Review;20 yrs ago;0;0;N64
5.1;Re-Volt Review;20 yrs ago;0;2;N64
7.4;Quake II Review;20 yrs ago;0;0;N64
7.5;NFL Quarterback Club 99 Review;20 yrs ago;0;0;N64
5.9;NFL Quarterback Club 2000 Review;20 yrs ago;0;0;N64
4.6;Penny Racers Review;20 yrs ago;0;0;N64
7.9;NHL 99 Review;20 yrs ago;0;3;N64
7.2;NBA Live 99 Review;20 yrs ago;0;1;N64
3.9;Monster Truck Madness 64 Review;20 yrs ago;0;5;N64
4.1;Multi-Racing Championship Review;20 yrs ago;0;1;N64
6.2;Micro Machines 64 Turbo Review;20 yrs ago;0;3;N64
3.9;South Park: Chef's Luv Shack Review;20 yrs ago;0;0;N64
6.2;Lode Runner 3-D Review;20 yrs ago;0;0;N64
4.5;Knockout Kings 2000 Review;20 yrs ago;0;0;N64
7;International Superstar Soccer 64 Review;20 yrs ago;0;2;N64
5;GT 64 Championship Edition Review;20 yrs ago;0;0;N64
6.8;Major League Baseball Featuring Ken Griffey, Jr. Review;20 yrs ago;0;0;N64
7.8;Ken Griffey Jr.'s Slugfest Review;20 yrs ago;0;0;N64
8.5;Forsaken 64 Review;20 yrs ago;0;2;N64
5.8;Flying Dragon Review;20 yrs ago;0;0;N64
4.4;In-Fisherman Bass Hunter 64 Review;20 yrs ago;0;0;N64
7.8;Fighters Destiny Review;20 yrs ago;0;3;N64
4;Famista 64 Review;20 yrs ago;0;0;N64
7.9;F-1 World Grand Prix Review;20 yrs ago;0;3;N64
4.2;F1 Pole Position 64 Review;20 yrs ago;0;0;N64
6.3;Earthworm Jim 3D Review;20 yrs ago;0;0;N64
7.3;Duke Nukem 64 Review;20 yrs ago;0;2;N64
3.7;Dual Heroes Review;20 yrs ago;0;0;N64
3.1;Doraemon (Import) Review;20 yrs ago;0;5;N64
6.8;Destruction Derby 64 Review;20 yrs ago;1;3;N64
3.4;Deadly Arts Review;20 yrs ago;0;0;N64
5;Dark Rift Review;20 yrs ago;0;0;N64
5.9;Cruis'n World Review;20 yrs ago;0;4;N64
7.1;NBA Courtside 2 Featuring Kobe Bryant Review;20 yrs ago;0;0;N64
3.1;ClayFighter 63 1/3 Review;20 yrs ago;0;3;N64
6.4;Chopper Attack Review;20 yrs ago;0;0;N64
5.1;Chameleon Twist Review;20 yrs ago;0;0;N64
4;Chameleon Twist 2 Review;20 yrs ago;0;0;N64
8.2;Castlevania Review;20 yrs ago;0;0;N64
4.6;California Speed Review;20 yrs ago;0;3;N64
7.1;Bust-A-Move 2 Arcade Edition Review;20 yrs ago;0;0;N64
6.9;Bust-A-Move '99 Review;20 yrs ago;0;0;N64
6.1;A Bug's Life Review;20 yrs ago;0;1;N64
